IP地址	端口	TLS	数据中心	地区	国际代码	国家	城市	网络延迟	下载速度MB/s
199.34.230.175	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.21
162.67.0.37	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.21
209.94.90.185	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.21
199.34.230.70	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.21
135.84.64.223	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.21
209.208.226.226	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.21
209.94.90.225	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.21
199.34.228.234	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.21
45.205.0.22	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.21
199.34.229.231	443	TRUE	LAX	北美洲	US	美国	洛杉矶	226 ms	9.21
209.94.90.99	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.21
192.206.179.239	443	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	9.21
23.249.201.189	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.21
199.34.228.114	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.21
135.84.79.11	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.21
199.68.156.1	443	TRUE	SJC	北美洲	US	美国	圣何塞	184 ms	9.21
135.84.75.36	443	TRUE	LAX	北美洲	US	美国	洛杉矶	214 ms	9.21
199.34.229.133	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.21
135.84.73.247	443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.21
109.176.239.113	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	9.21
45.205.0.243	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.21
135.84.64.70	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.21
156.238.18.78	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.2
199.34.230.164	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.2
199.34.230.113	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.2
199.34.230.160	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.2
209.94.90.94	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.2
135.84.75.24	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.2
199.34.228.3	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.2
216.221.221.155	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.2
158.224.90.13	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.2
45.202.113.2	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.2
45.202.113.54	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.2
45.202.113.71	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.2
162.68.208.19	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.2
199.34.228.55	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.2
199.34.229.93	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.2
160.153.1.203	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	9.2
199.34.228.3	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.2
135.84.73.208	443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	9.2
209.94.90.73	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.2
209.94.90.250	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	9.2
135.84.76.119	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.2
45.205.0.195	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.2
160.123.255.51	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.2
135.84.73.41	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.2
45.202.113.120	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.2
209.94.90.114	443	TRUE	LAX	北美洲	US	美国	洛杉矶	231 ms	9.2
208.86.168.180	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.2
208.86.168.49	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	9.2
199.34.229.255	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.2
209.94.90.95	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.2
209.94.90.242	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.2
209.102.207.31	443	TRUE	SJC	北美洲	US	美国	圣何塞	221 ms	9.2
135.84.75.217	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.2
135.84.74.229	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.2
199.34.230.133	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.2
199.34.228.79	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.2
156.238.19.56	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.2
208.86.168.40	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.19
45.202.113.249	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.19
209.94.90.255	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.19
160.153.138.112	443	TRUE	SJC	北美洲	US	美国	圣何塞	183 ms	9.19
209.94.90.178	443	TRUE	LAX	北美洲	US	美国	洛杉矶	216 ms	9.19
135.84.64.224	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.19
161.145.150.229	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.19
199.34.229.134	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.19
209.94.90.140	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.19
135.84.73.221	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.19
135.84.74.53	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.19
199.34.228.28	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.19
199.34.230.215	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.19
216.24.57.219	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.19
162.67.6.46	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.19
199.34.228.206	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.19
135.84.75.176	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.19
199.34.228.252	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	9.19
23.249.193.184	443	TRUE	LAX	北美洲	US	美国	洛杉矶	215 ms	9.19
217.163.76.45	443	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.19
199.34.229.228	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.19
135.84.76.111	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.19
199.34.230.171	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.19
199.34.229.234	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.19
208.86.168.146	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.19
216.221.213.171	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.18
135.84.79.46	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.18
216.221.222.189	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.18
209.208.226.146	443	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.18
199.34.230.141	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.18
199.34.228.59	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.18
156.238.18.185	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.18
156.238.18.158	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.18
199.34.228.49	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.18
199.34.228.108	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.18
142.171.137.37	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	9.18
199.34.229.119	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.18
45.202.113.201	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.18
135.84.64.250	443	TRUE	LAX	北美洲	US	美国	洛杉矶	221 ms	9.18
45.205.0.197	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.18
199.34.230.173	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.18
199.34.229.223	443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	9.18
45.205.0.86	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.18
208.86.169.31	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.18
199.34.229.168	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.18
45.202.113.78	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	9.18
209.94.90.101	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.18
209.208.226.216	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.18
199.107.164.136	443	TRUE	SJC	北美洲	US	美国	圣何塞	204 ms	9.18
45.202.113.243	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.18
44.228.63.60	443	TRUE	PDX	北美洲	US	美国	波特兰	183 ms	9.17
135.84.79.231	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.17
160.123.255.224	443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	9.17
135.84.64.221	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.17
185.221.160.190	443	TRUE	LAX	北美洲	US	美国	洛杉矶	185 ms	9.17
199.34.228.158	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.17
199.34.228.182	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.17
192.206.179.151	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	9.17
209.94.90.166	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.17
161.145.150.220	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.17
199.34.228.37	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.17
199.34.228.143	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.17
209.208.226.141	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.17
135.84.73.170	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.17
135.84.74.153	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.17
209.208.227.249	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.17
156.238.19.183	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.17
216.221.221.202	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.17
208.86.168.110	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.17
135.84.73.78	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.17
160.123.255.149	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.17
135.84.73.93	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.17
208.86.168.60	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.17
208.86.169.38	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.17
199.34.228.81	443	TRUE	LAX	北美洲	US	美国	洛杉矶	214 ms	9.17
45.202.113.239	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.17
156.238.18.194	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.17
45.205.0.158	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.17
23.249.201.186	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.17
135.84.76.116	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.17
156.238.18.13	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.17
45.205.0.68	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.17
216.221.214.145	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.16
209.94.90.219	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.16
208.86.168.167	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.16
156.238.18.14	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.16
209.94.90.143	443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.16
199.34.228.27	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.16
209.94.90.15	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.16
45.202.113.7	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.16
199.34.228.33	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.16
45.202.113.38	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.16
199.34.229.154	443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	9.16
209.94.90.24	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.16
160.123.255.42	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.16
135.84.64.218	443	TRUE	LAX	北美洲	US	美国	洛杉矶	222 ms	9.16
135.84.74.44	443	TRUE	LAX	北美洲	US	美国	洛杉矶	214 ms	9.16
135.84.79.113	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.16
202.37.33.81	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.16
160.123.255.229	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.16
208.86.169.1	443	TRUE	LAX	北美洲	US	美国	洛杉矶	225 ms	9.16
161.145.150.68	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.16
209.208.227.219	443	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	9.16
135.84.64.208	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	9.16
199.34.230.99	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.16
45.202.113.20	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.16
199.34.229.187	443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	9.15
199.231.44.28	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.15
170.153.144.17	443	TRUE	SJC	北美洲	US	美国	圣何塞	188 ms	9.15
209.94.90.213	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	9.15
66.179.48.209	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	9.15
192.0.54.49	443	TRUE	LAX	北美洲	US	美国	洛杉矶	213 ms	9.15
160.22.52.13	443	TRUE	SJC	北美洲	US	美国	圣何塞	237 ms	9.15
135.84.74.86	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.15
156.238.18.169	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.15
216.221.209.205	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.15
135.84.73.51	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.15
199.34.230.244	443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.15
158.224.83.47	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.15
135.84.73.122	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.15
45.205.0.128	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	9.15
160.153.1.121	443	TRUE	SJC	北美洲	US	美国	圣何塞	186 ms	9.15
135.84.75.104	443	TRUE	LAX	北美洲	US	美国	洛杉矶	216 ms	9.15
135.84.75.77	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.15
199.34.228.242	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.15
199.34.228.237	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.15
199.34.228.229	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.15
209.208.227.155	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.15
199.34.228.135	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.15
45.205.0.104	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.15
161.145.150.37	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.15
45.205.0.137	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.15
135.84.73.222	443	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	9.15
199.34.228.36	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.15
170.153.144.21	443	TRUE	SJC	北美洲	US	美国	圣何塞	169 ms	9.15
135.84.74.131	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.15
45.202.113.155	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.15
199.34.228.4	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.15
199.34.228.38	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.15
208.86.168.118	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.15
209.102.207.53	443	TRUE	SJC	北美洲	US	美国	圣何塞	169 ms	9.14
160.153.1.31	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	9.14
45.202.113.162	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.14
135.84.74.215	443	TRUE	LAX	北美洲	US	美国	洛杉矶	215 ms	9.14
199.34.228.39	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.14
23.249.193.189	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.14
45.205.0.33	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.14
45.202.113.101	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.14
199.107.164.239	443	TRUE	SJC	北美洲	US	美国	圣何塞	195 ms	9.14
199.34.230.22	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.14
161.145.150.165	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.14
161.145.150.93	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.14
216.221.209.136	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.14
45.202.113.248	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.14
135.84.75.56	443	TRUE	LAX	北美洲	US	美国	洛杉矶	186 ms	9.14
199.34.229.182	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.14
160.153.137.197	443	TRUE	SJC	北美洲	US	美国	圣何塞	181 ms	9.14
209.208.226.27	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.14
208.86.168.57	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.14
209.208.227.131	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.14
209.208.227.210	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.14
161.145.150.232	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.14
199.34.228.224	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.14
135.84.72.90	443	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.14
135.84.75.1	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.14
199.34.230.254	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.14
209.94.90.65	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.14
199.34.228.34	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.13
199.107.164.152	443	TRUE	SJC	北美洲	US	美国	圣何塞	194 ms	9.13
208.86.168.19	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.13
135.84.76.108	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.13
156.238.18.166	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.13
135.84.73.55	443	TRUE	LAX	北美洲	US	美国	洛杉矶	178 ms	9.13
45.202.113.162	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.13
135.84.76.47	443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.13
45.205.0.104	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.13
161.145.150.207	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.13
135.84.74.217	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.13
216.221.213.219	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.13
135.84.73.38	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.13
161.145.150.98	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.13
45.202.113.7	443	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.13
199.68.156.196	443	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	9.13
199.34.230.167	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.13
199.34.230.240	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.13
45.202.113.57	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.13
199.34.228.40	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.13
199.34.229.29	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.13
199.34.229.206	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.13
209.94.90.45	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.13
209.94.90.96	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.13
135.84.73.135	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.13
161.145.150.66	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.13
135.84.79.66	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	9.13
216.24.57.114	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.13
160.153.137.177	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	9.13
135.84.75.234	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.12
199.34.229.47	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.12
45.202.113.154	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.12
135.84.64.37	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.12
199.34.230.69	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.12
199.34.230.143	443	TRUE	LAX	北美洲	US	美国	洛杉矶	219 ms	9.12
162.68.207.129	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.12
199.34.230.45	443	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.12
135.84.74.126	443	TRUE	LAX	北美洲	US	美国	洛杉矶	216 ms	9.12
66.179.48.0	443	TRUE	SJC	北美洲	US	美国	圣何塞	176 ms	9.12
216.24.57.251	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.12
45.202.113.194	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.12
199.34.230.71	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.12
199.34.228.75	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.12
216.221.209.222	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	9.12
135.84.73.173	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.12
45.202.113.63	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.12
208.86.168.169	443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.12
158.224.38.12	443	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.12
135.84.73.197	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.12
199.107.164.196	443	TRUE	SJC	北美洲	US	美国	圣何塞	203 ms	9.12
199.34.229.107	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.12
45.205.0.16	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.12
135.84.74.199	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	9.12
209.208.226.237	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.12
135.84.75.29	443	TRUE	LAX	北美洲	US	美国	洛杉矶	216 ms	9.12
45.202.113.35	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.12
135.84.73.121	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.12
63.141.128.51	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.12
199.34.229.30	443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	9.12
162.67.6.46	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.12
135.84.74.157	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.11
160.153.138.125	2053	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	9.11
156.238.18.248	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.11
156.238.18.110	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.11
199.34.228.141	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.11
208.86.168.79	443	TRUE	LAX	北美洲	US	美国	洛杉矶	218 ms	9.11
216.221.221.145	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.11
162.67.0.37	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	237 ms	9.11
161.145.150.14	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.11
45.205.0.214	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.11
199.34.230.167	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.11
199.34.229.177	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.11
160.123.255.165	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.11
45.202.113.244	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.11
162.68.207.98	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.11
